 Oil palm;48
 Landscape disturbance;1
 Classification system;1
 Landscapes;1
 Large signals;1
 Larva;1
 Classification results;1
 Classification regression;1
 Classification performance;1
 Co-benefits;1
 Coatings;1
 Internal structure;1
 K-nearest neighbor method;1
 Internet of Things (IoT);1
 Invariant representation;1
 Cognitive systems;1
 Investments;1
 Ionic liquids;1
 Ionic liquids pretreatment;1
 Ionization of gases;1
 Cognates recognition;1
 Isotope composition;1
 Coelaenomenodera lameensis;1
 Code division multiple access (CDMA) system;1
 K-Nearest Neighbour;1
 Coconut oil;1
 LAI;1
 K-nearest neighbours;1
 Kade;1
 Kalanchoe;1
 Kalanchoe blossfeldiana;1
 Kalimantan;1
 Kanamycins;1
 Kinetics;1
 Coaxial feeders;1
 Kiwifruit;1
 Knowledge pertaining;1
 Kyoto Protocol;1
 Kyoto protocol;1
 ITS evaluation;1
 IOT;1
 Hyperspectral technology;1
 Conversion rates;1
 Gonadosomatic index;1
 Good correlations;1
 Cooking methods;1
 Grading system;1
 Grain elevators;1
 Grapevines;1
 Graphene;1
 Graphic interfaces;1
 Graphical programming;1
 Graphical user interfaces;1
 Gravitational effects;1
 Convolutional neural network;1
 Greenhouse Effect;1
 Glyphosate;1
 Greenhouse Gases;1
 Greenhouse conditions;1
 Greenhouse effect;1
 Greenhouse gas emission;1
 Conventional measurements;1
 Controlled release fertilizer;1
 Greenhouse gases (GHG);1
 Gross domestic products;1
 Ground state;1
 Groundnut oil;1
 Control theory;1
 Group signatures;1
 Gold kiwifruit;1
 Glycine max;1
 Contrast material;1
 Crude palm oil;1
 Gateway nodes;1
 Orthogonal frequency division multiplexing;1
 Gene expression;1
 Current sources;1
 Cultural practices;1
 Genetic parameters;1
 Genetic variability;1
 Genotype;1
 Crystals;1
 Geographic information systems;1
 Crystallography;1
 Crystallinity;1
 Geospatial technology;1
 Coplanar waveguide (CPW) feed;1
 Crops;1
 Critical properties;1
 Giant magnetoresistive sensor;1
 Glass Fibers;1
 Cost effective;1
 Glass fibers;1
 Correlation detectors;1
 Global Warming Potential;1
 Global change;1
 Global climate changes;1
 Global positioning system;1
 Correlation coefficient;1
 Growing demand;1
 Growth regulators;1
 Hyperspectral imaging (HSI);1
 Computational modelling;1
 High voltage power apparatus;1
 Computers;1
 Highway planning;1
 Histology;1
 Computer aided design;1
 Hort16a;1
 Computer Simulation;1
 Host-Parasite Interactions;1
 Hot pressing;1
 Human expert;1
 Humans;1
 Humidity control;1
 Computational model;1
 High temperature operations;1
 Hydrocarbons;1
 Hydroecology;1
 Hydrogen-Ion Concentration;1
 Hydrological characteristics;1
 Computational approach;1
 Compression testing;1
 Compression strength;1
 Hydrolysis;1
 Hyper-spectral cameras;1
 Comprehensive bilingual dictionaries;1
 Composting;1
 Compost;1
 High viscosities;1
 High spatial resolution;1
 Guaiacol;1
 Heat accumulation;1
 Contour plot;1
 Consumer applications;1
 HSV and RGB color space;1
 Construction industry;1
 Handheld;1
 Hardware engineers;1
 Conservation set-aside;1
 Conservation;1
 Harvesting machines;1
 Condition monitoring;1
 Harvesting point;1
 Condensate production;1
 Heat engines;1
 High sensitivity;1
 Concrete mixtures;1
 Heat transfer mechanism;1
 Concrete applications;1
 Heating system;1
 Height;1
 Concentration of;1
 Herbicide efficacy;1
 Concentration (process);1
 Herbicides;1
 Hevea brasiliensis;1
 High frequency devices;1
 High resolution satellite images;1
 Organic solvents;1
 Precision agriculture;1
 Orthosiphon;1
 model test;1
 nutrient concentration;1
 nut kernel;1
 nondestructive sensors;1
 non-destructive indices;1
 non-anthropomorphic robots;1
 nitrous oxide emission;1
 nitrogen fertilizer;1
 net ecosystem exchange;1
 nature conservation;1
 natural settings;1
 natural ester;1
 mortality;1
 morphology;1
 monounsaturated fatty acid;1
 monoculture;1
 nutrient cycling;1
 nutrient loss;1
 nutrient management;1
 oleic acid;1
 oxalic acid;1
 organic amendment;1
 orchard;1
 orange (fruit);1
 optimization;1
 olive oil;1
 oil palm slash and burn practice;1
 nutrient use efficiency;1
 oil palm shell;1
 oil palm plantation;1
 oil palm maturity sensor;1
 oil concentration;1
 odor;1
 nutritional status;1
 moisture;1
 mineral oil;1
 oxidation reduction potential;1
 microwave absorber;1
 lipid composition;1
 linoleic acid;1
 light use efficiency;1
 life cycle analysis;1
 life cycle;1
 lidar;1
 legume;1
 leaf;1
 larva;1
 landscape ecology;1
 landscape change;1
 landscape;1
 land-use change;1
 laboratory method;1
 isotopic composition;1
 liquid chromatography;1
 long-term change;1
 long-term studies;1
 maturity development;1
 microscopy;1
 microbial diversity;1
 methane emission;1
 measurement method;1
 maturity stages;1
 maturity level;1
 maturity;1
 lycopene;1
 mangrove;1
 mango;1
 management practice;1
 malic acid;1
 male;1
 machine learning;1
 oxidation;1
 oxidation reduction state;1
 interdisciplinary approach;1
 quality criteria;1
 sap flow;1
 sandy soil;1
 sample size;1
 rural area;1
 runoff;1
 robotics;1
 robotic furniture;1
 river discharge;1
 remote sensing;1
 regression analysis;1
 refractometry;1
 rapid chloride penetration test;1
 random sample;1
 raingauge;1
 rainfall;1
 satellite data;1
 saturated medium;1
 seasonal variation;1
 simulation;1
 soil nutrient;1
 soil moisture;1
 soil fertility;1
 soil emission;1
 soil drainage;1
 slug test;1
 shrub;1
 seasonality;1
 set-aside;1
 sensor voltage;1
 sensor for durian classification;1
 sensitivity analysis;1
 seedling;1
 secondary forest;1
 quantitative analysis;1
 quality control;1
 pH measurement;1
 productivity;1
 photoperiodicity;1
 photoperiod;1
 phenotype;1
 phenolic compound;1
 permeability;1
 performance analyses;1
 perennial plant;1
 perception;1
 peatland drainage;1
 peat soil;1
 peat;1
 parasitology;1
 palmitic acid;1
 palm olein oil;1
 palm oil maturity;1
 photosynthesis;1
 phytohormone;1
 phytomass;1
 policy analysis;1
 process optimization;1
 priority journal;1
 prevention and control;1
 polyunsaturated fatty acid;1
 polypropylene fibre;1
 policy implementation;1
 plant yield;1
 plant;1
 plant structures;1
 plant seed;1
 plant residue;1
 plant extract;1
 plant environment interaction;1
 plant breeding;1
 interpolation;1
 interception;1
 soil property;1
 conservation status;1
 developmental stage;1
 developing world;1
 developing country;1
 detection method;1
 design method;1
 degradation;1
 defoliation;1
 decision tree;1
 data set;1
 cytogenetics;1
 cultivation;1
 crop rotation;1
 crop production;1
 cost analysis;1
 controlled study;1
 dielectric sensor;1
 digital current source;1
 discriminant analysis;1
 electric conductivity;1
 environmental conditions;1
 energy resource;1
 emission inventory;1
 emission control;1
 emission;1
 electronic equipment;1
 elaeis guineensis;1
 disturbance;1
 egg laying;1
 effluent;1
 efficiency measurement;1
 ecosystem service;1
 ecosystem carbon exchange;1
 ecophysiology;1
 contour map;1
 concentration (composition);1
 environmental disturbance;1
 computer vision;1
 carbon fixation;1
 carbon cycle;1
 carbon budget;1
 carbohydrate;1
 camera;1
 calibration;1
 building constructions;1
 broadband;1
 botany;1
 biomass allocation;1
 biological production;1
 biogeochemistry;1
 biogas;1
 biofuel production;1
 best management practice;1
 carbon flux;1
 carbon footprint;1
 carbon sink;1
 climate effect;1
 computer simulation;1
 computer;1
 compost;1
 compensation system;1
 cocoa;1
 climate variation;1
 clean development mechanism;1
 carbon source;1
 classification;1
 citric acid;1
 chlorophyll content;1
 chemical composition;1
 catchment;1
 carbon stocks;1
 environmental degradation;1
 environmental economics;1
 inflorescence abortion;1
 fungal virulence;1
 growth rate;1
 growing season;1
 ground water;1
 government;1
 governance approach;1
 glucose;1
 gluconic acid;1
 global change;1
 geography;1
 geographical region;1
 geodiversity;1
 genotype;1
 genetic variation;1
 genetic algorithm;1
 gas exchange;1
 growth response;1
 health impact;1
 histology;1
 identification method;1
 inflorescence;1
 index pixel;1
 index method;1
 in situ measurement;1
 imaging;1
 image analysis;1
 hydrological change;1
 host parasite interaction;1
 hydraulic conductivity;1
 hybridization;1
 humid tropics;1
 humid environment;1
 human activity;1
 human;1
 galacturonic acid;1
 fumaric acid;1
 environmental effect;1
 fruit-set;1
 fiber optic;1
 fertilizer application;1
 female;1
 fatty acids;1
 fatty acid;1
 expansion;1
 evergreen forest;1
 ethylene derivative;1
 essential oil;1
 error margins;1
 error analysis;1
 environmental stress;1
 environmental performance;1
 environmental monitoring;1
 environmental impact assessment;1
 field method;1
 filter;1
 finite element method;1
 fresh fruit bunches;1
 fruit set;1
 fruit quality;1
 fruit morphology;1
 fruit development;1
 fruit color;1
 fruit battery;1
 fragmentation;1
 fire point;1
 forest cover;1
 food security;1
 food quality;1
 food composition;1
 flood control;1
 flash point;1
 soil organic matter;1
 soil respiration;1
 baseflow;1
Degradability;1
Elaeis guineensis;1
Efficiency;1
Dynamics;1
Drying;1
Drought;1
Drone;1
Domain adaptation;1
Disease;1
Direct transmission;1
Digital devices;1
Dielectric materials;1
Dielectric devices;1
Dielectric constant;1
Development policy;1
Development costs;1
Elastic modulus;1
Electric batteries;1
Electric network analyzers;1
Fatty acids;1
Fruit classification;1
Fruit Maturity;1
Forest;1
Food quality control;1
Flower development;1
Flow control system;1
FFB;1
Electronic nose (E-nose);1
Explosives detection;1
Ethylene;1
Epicarp color index;1
Environmental impact;1
Engineers;1
Emission control;1
Detection methods;1
Deformation;1
Fruit ripeness;1
Decision trees;1
Control plants;1
Confinement loss;1
Concrete;1
Computer software;1
Computer aided analysis;1
Composites;1
Colour calibration;1
Colorimetric method;1
Color sensor;1
Color meter;1
Color bands;1
Coaxial sensor;1
Clustering Based Techniques;1
Closed chambers;1
Climate mitigation;1
Controllers;1
Corn oil;1
Correlation;1
Cytometry;1
Decision making;1
Day estimation for harvesting;1
Data visualization;1
Data processing;1
Data privacy;1
DSIFT;1
Cutting;1
Cost effectiveness;1
Crude Palm Oil;1
Crops;1
Crop coefficient;1
Critical factors;1
Costs;1
Cost-effectiveness;1
Fruit maturity;1
Fruit weight;1
Classification tree;1
anatomy;1
chlorophyll;1
chili;1
child;1
carotenoid;1
capacitive sensor;1
broadband;1
breakdown voltage;1
biomass allocation;1
biomass;1
biodiesel;1
biochar;1
banana;1
ascorbic acid;1
anonymous authentication;1
anechoic chamber;1
chlorophyll fluorescence;1
climate change;1
commercial species;1
fatty acid;1
methane;1
in-the-wild studies;1
image filters;1
fruit filling;1
fruit;1
fertilizer;1
ethylene;1
competition (ecology);1
environmental drivers;1
efficiency measurement;1
durability;1
dissipation;1
decomposition;1
conservation;1
anatomy and histology;1
allometry;1
Fusion reactions;1
agricultural management;1
Malus;1
MRI;1
Lightweight aggregates;1
Latexometer;1
Land use;1
Land surface temperature;1
Land cover change;1
Interception;1
Impurities;1
Hyperspectral imaging;1
Humidity sensor;1
Holistic framework HRD;1
Hexagonal ZnO nanorod;1
Glufosinate-ammonium;1
Genetic engineering;1
Maturity;1
Mesocarp;1
Microstrip ring;1
Prunus persica nucipersica;1
agricultural land;1
aboveground biomass;1
ablation;1
Wireless telecommunication systems;1
Vitaceae;1
Pyrus;1
Prunus persica;1
Microwave absorber;1
Prunus armeniaca;1
Oil palm FFB;1
Oil palm;1
NPK nutrients;1
Moisture content;1
Modelling;1
Climacteric fruits;1
Classification (of information);1
 source/sink ratio;1
 viscosity;1
 wood;1
 wireless networks;1
 wireless communications channel;1
 wetland;1
 weight;1
 water use;1
 water uptake;1
 water quality;1
 water depth;1
 water demand;1
 water content;1
 water budget;1
 water;1
 waste water management;1
 waste;1
 yield components;1
'Kuerlexiangli' pear;1
13C/12C fractionation;1
Acoustic vibtration;1
Adsorption isotherms;1
Adiabatic conditions;1
Additives;1
Active optical sensors;1
Activation energy;1
Activated carbon;1
Acid;1
2A12-iaaM gene;1
Absorption;1
Absorbent materials;1
Aboveground biomass;1
Above ground biomass;1
APSIM-Oil palm;1
3D reconstruction;1
 volatile organic compound;1
 variogram;1
Agilent;1
 validation process;1
 sunflower oil;1
 sugar;1
 sucrose;1
 subtropical region;1
 subsidence;1
 stream;1
 storm;1
 stochasticity;1
 statistical analysis;1
 spectrophotometry;1
 spectral measurement;1
 spectral analysis;1
 species diversity;1
 spatial analysis;1
 soybean oil;1
 temperate environment;1
 temperature measurement;1
 temporal variation;1
 transparency;1
 unclassified drug;1
 uncertainty analysis;1
 ultraviolet spectrophotometry;1
 tropics;1
 tropical soil;1
 tropical peatland conversion;1
 transesterification;1
 thermal dissipation probes;1
 traditional knowledge;1
 trade-off;1
 trade-environment relations;1
 total quality management;1
 time;1
 throughfall;1
Adulteration of oil;1
Agricultural products;1
Citrus sinensis;1
Best management practices;1
Burnt peatlands;1
Brix;1
Breeding population;1
Breakdown;1
Botrytis;1
Blup;1
Blueberry;1
Blue mould;1
Blending;1
Biomass;1
Biological recovery;1
Bioethanol;1
Biodiesel;1
Bioconversion;1
Biocomposite board;1
Bushfire;1
C/N ratio;1
CO2 emission rate;1
Cell proliferation;1
Citrus reticulate Blanco;1
Chlorophyll content;1
Cherry tomato;1
Characterization;1
Cellulose;1
Cell wall;1
Casimiroa;1
Caiaué;1
Carbon-dioxide;1
Carbon dioxide;1
Carbon assimilation;1
Canopy position;1
Calibration;1
Calcium;1
Biochar;1
Berry development;1
Agricultural robotics;1
Benchmarking;1
Antibacterial agents;1
Antennas;1
Antenna accessories;1
Animalia;1
Android application;1
Anaerobic open digesting tank;1
Anaerobic digestion;1
Alternative fuels;1
Airphoto imagery;1
Airborne synthetic aperture radars;1
Airborne radars;1
Air solar collector;1
Agroforestry;1
Agriculture products;1
Agricultural sector;1
Antiferromagnetism;1
Apple;1
Apple fruit;1
Automation;1
Batteries;1
Baseflow;1
Band selection;1
Bamboo;1
Bactericides;1
Bacteria (microorganisms);1
Automatic target recognition;1
Apple ripening;1
Automatic;1
Atmospheric temperature;1
Artificial neural network;1
Arecaceae;1
ArcGIS;1
Arbequina;1
 beetle;1
 banana;1
 Orthosiphon stamineus;1
 Recovery;1
 Relative air humidities;1
 Reinforced concrete;1
 Regulated emissions;1
 Regression methods;1
 Regression analysis;1
 Regional impacts;1
 Refractometers;1
 Reflection coefficient;1
 Reflected waves;1
 Reflectance;1
 Reduced graphene oxides;1
 Redox reactions;1
 Redox potentials;1
 Recycling;1
 Rectangular waveguides;1
 Remote sensing data;1
 Remote sensing technology;1
 Remotely sensed images;1
 Resonance frequency;1
 Rhizophoraceae;1
 Rf applications;1
 Return on investment (ROI);1
 Respiratory losses;1
 Respiration;1
 Resonant characteristics;1
 Resonance frequencies;1
 Removal;1
 Resistance;1
 Research studies;1
 Research and development;1
 Reproduction;1
 Renewable resources;1
 Renewable resource;1
 Rectangular waveguide;1
 Received signals;1
 Rician k factors;1
 Realtime imaging;1
 Radar;1
 RGB digital number;1
 RF transceivers;1
 RF MOSFET;1
 RBF;1
 Quantitative measurement;1
 Quality parameters;1
 Quality improvement;1
 Quality function deployment;1
 Quality degradation;1
 Quality criteria;1
 Quality assurance;1
 Quality Improvement;1
 Pyrus;1
 Pyrolysis;1
 Radar antennas;1
 Radar astronomy;1
 Radar cross section;1
 Raman;1
 Real-time monitoring;1
 Real time monitoring;1
 Real time;1
 Rapid response;1
 Rapid chloride penetration tests;1
 Random forest methods;1
 Rainfall;1
 Radar equipment;1
 Radiometric calibrations;1
 Radio transceivers;1
 Radio;1
 Radiation use efficiency;1
 Radar target recognition;1
 Radar systems;1
 Rice bran oil (RBO);1
 Rician k-factor;1
 Pumps;1
 Selection index;1
 Services and applications;1
 Sensory information;1
 Sensory;1
 Sensor systems;1
 Sensor optimization;1
 Sensor implementation;1
 Sensor designs;1
 Sensor data fusion;1
 Sensor arrays;1
 Sensor array;1
 Sensitivity difference;1
 Sensitive layers;1
 Sensitive detector;1
 Sensing performance;1
 Semillon;1
 Shadow moiré;1
 Shallow;1
 Shear force measurement;1
 Signal processing;1
 Simulation Design;1
 Simulation;1
 Silvopastoral systems;1
 Silicon compounds;1
 Significant impacts;1
 Signal to noise ratio;1
 Signal penetration;1
 Shearing;1
 Signal interference;1
 Shrinkage;1
 Shoot development;1
 Shielding;1
 Shells (structures);1
 Shearing machines;1
 Selenium compounds;1
 Selangor;1
 Ripeness estimations;1
 Segmentation process;1
 SSF;1
 SPAD;1
 SIMPLE algorithm;1
 SEM;1
 Runoff;1
 Ruminant;1
 Rubber products;1
 Rubber plantation;1
 Rubber industry;1
 Rubber applications;1
 Root mean square errors;1
 Root biomass;1
 Ripening process;1
 Ripening inhibitors;1
 Ripeness stage;1
 SVM;1
 Sabah;1
 Salmonella;1
 Scattered waves;1
 Seed;1
 Secondary forest;1
 Second Law of Thermodynamics;1
 Scatterometer measurements;1
 Scattering char-acteristics;1
 Scattering;1
 Scanning electron microscopy;1
 Salmonella typhimurium;1
 Scale invariant features;1
 Scaffolds;1
 Satellite data;1
 Satellite;1
 Sampling technique;1
 Sampling design;1
 Punica granatum;1
 Pucallpa;1
 Sink-source relationships;1
 Penicillium;1
 Photodiodes;1
 Philosophical aspects;1
 Phenotype;1
 Phase-shift shadow method;1
 Petroleum diesel;1
 Peruvian Amazon;1
 Peru;1
 Personal computers;1
 Permittivity;1
 Permeability;1
 Performance tests;1
 Performance data;1
 Performance analysis;1
 Perennial crop;1
 Penicillium expansum;1
 Photometers;1
 Photoperiod;1
 Photoperiodism;1
 Physiological models;1
 Planar structures;1
 Pixel methods;1
 Pistons;1
 Pinot noir;1
 Piles;1
 Piezoelectric substrates;1
 Physiochemical parameters;1
 Phyllochron;1
 Physicochemical property;1
 Physicochemical properties;1
 Physical measurement;1
 Physical and chemical properties;1
 Physalis pubescens;1
 Physalis;1
 Penicillium digitatum;1
 Pegasis;1
 Plant Growth Regulators;1
 Peel permeance;1
 Pallets;1
 Pallet;1
 Paddy fields;1
 PH value;1
 PH;1
 PCF;1
 P. pubescens;1
 Oxides of nitrogen;1
 Oxide semiconductors;1
 Oxidation-reduction potential;1
 Ovis aries;1
 Oviposition;1
 Overall accuracies;1
 Outer pericarp;1
 Other properties;1
 Palm Oil;1
 Palm biodiesels;1
 Palm oil mill effluent (POME);1
 Partial least square;1
 Peat properties;1
 Peak to average power ratio reduction (PAPR);1
 Particulate emissions;1
 Particulate Matter;1
 Partially stabilized zirconia;1
 Partial least squares regressions (PLSR);1
 Parthenocarpic fruits;1
 Palm oil mill effluents (POME);1
 Paraquat;1
 Paraffins;1
 Papaya Maturity;1
 Palmprint recognition;1
 Palm plantation;1
 Palm oil plantation;1
 Plant Extracts;1
 Plant Residues;1
 Public policy;1
 Potential;1
 Principal component regression;1
 Principal Component Analysis;1
 Pretreatment;1
 Pressure resistance;1
 Presses (machine tools);1
 Preliminary studies;1
 Predictive analytics;1
 Prediction performance;1
 Prediction accuracy;1
 Precision Agriculture;1
 Pre-processing;1
 Pre-Treatment;1
 Power emission;1
 Power consumption (CE);1
 Power amplifiers;1
 Probe configuration;1
 Process capabilities;1
 Process engineering;1
 Property (S);1
 Public and private sector;1
 Pubescens;1
 Prunus persica nucipersica;1
 Prunus armeniaca;1
 Proven reserves;1
 Prototypes;1
 Properties of concretes;1
 Process monitoring;1
 Proof of concept;1
 Project management;1
 Productivity;1
 Production control;1
 Product design;1
 Processing;1
 Potential scattering;1
 Potassium hydroxide;1
 Plant architecture;1
 Potassium;1
 Polarimetric radars;1
 Plastics;1
 Plastic optic fibers;1
 Plastic containers;1
 Plastic bottles;1
 Planting materials;1
 Plantations;1
 Plantation managements;1
 Plant residues;1
 Plant life extension;1
 Plant hormones;1
 Plant growth enhancements;1
 Plant disease;1
 Plant cell culture;1
 Plant breeding;1
 Polarimetric synthetic aperture radars;1
 Polarization;1
 Pollution level;1
 Porosity;1
 Postharvest quality evaluation;1
 Post-genomics technologies;1
 Portable instrument;1
 Portable equipment;1
 Portable Equipment;1
 Porous metal oxides;1
 Population dynamics;1
 Poly lactic acid;1
 Polypropylene fibres;1
 Polymers;1
 Polyhydroxyalkanoates;1
 Polyethylene terephthalates (PET);1
 Polyesters;1
 Polycaprolactone;1
 Single terminal;1
 Sinusoidal frequency;1
 arachis oil;1
 United Nations Framework Convention on Climate Change;1
 Variable loads;1
 Vanadium metallography;1
 Validation measurements;1
 VRT (Variable rate technology);1
 VLR group signature;1
 Utilization;1
 User friendly;1
 Usage scenarios;1
 Urea;1
 Uranium metallography;1
 Unripe fruits;1
 Unmanned vehicles;1
 Unmanned ground vehicles;1
 Unlabeled samples;1
 Universal testing machines;1
 Variable rate fertilizer applicator;1
 Vector network analyzer;1
 Vector network analyzers;1
 Visible sensors;1
 Voc;1
 Visualization;1
 Visual inspection;1
 Visual Basic 6.0;1
 Visible-nir;1
 Visible-NIR;1
 Visible and near infrared;1
 Vegetable Oil;1
 Virulence Factors;1
 Vine growth;1
 Veris 3100;1
 Vegetative growth;1
 Vegetation type;1
 Vegetables;1
 United States;1
 Unique features;1
 Voltage;1
 Uncertainty analysis;1
 Transmitter and receiver;1
 Transition metals;1
 Transgenics;1
 Transgenic plants;1
 Transgenic lines;1
 Transceivers;1
 Tracking radar;1
 Total soluble solid;1
 Total quality management;1
 Total phenolic contents;1
 Total phenolic content;1
 Total nitrogen content;1
 Top surface;1
 Tocotrienol;1
 Tocopherol;1
 Transmitters;1
 Transport industry;1
 Tree crop plantation;1
 UV fluorescence;1
 Unburned hydrocarbons;1
 Ultraviolet lights;1
 Ultrathin films;1
 Ultra-violet;1
 Ultra- WideBand (UWB);1
 Ucayali;1
 Tropical rainforest;1
 Tree orientation;1
 Tropical rain forests;1
 Tropical peat fire;1
 Tropical forest;1
 Tropical agriculture;1
 Tropical Peatland;1
 Trees (mathematics);1
 Volatile Organic Compounds (VOCs);1
 Volume electrical resistivity;1
 Tissue culture;1
 Wireless sensor;1
 Zinc;1
 Zigbee;1
 ZigBee networks;1
 Young oil palm;1
 Yield components;1
 Yield;1
 WorldView-2;1
 Work simplification;1
 Work engagement;1
 Wooden buildings;1
 Woodceramics;1
 Wood Density;1
 Wireless telecommunication systems;1
 Wireless sensor technology;1
 Wireless sensor node;1
 Zinc compounds;1
 Zinc oxide;1
 Zirconia;1
 agriculture;1
 antibody specificity;1
 animal;1
 analog digital converter;1
 alternative agriculture;1
 allyl isothiocyanate;1
 air;1
 agricultural production;1
 acidification;1
 agricultural procedures;1
 agricultural modeling;1
 agricultural land;1
 agricultural intensification;1
 agricultural development;1
 acidity;1
 Wireless sensor network (WSNs);1
 Wireless networks;1
 WEB application;1
 Wireless devices;1
 Water table depth;1
 Water supply;1
 Water quality index;1
 Water quality;1
 Water pollution monitoring system;1
 Water management;1
 Water level sensor;1
 Water demand;1
 Water Quality;1
 Waste treatment;1
 Waste tires;1
 Waste tire;1
 Waste cooking oil;1
 Washing;1
 WSN;1
 Water table depths;1
 Water vapor;1
 Water-based drilling fluid;1
 Whole plants;1
 Wireless connection;1
 Wireless communications;1
 Wireless;1
 Wired connection;1
 Wire products;1
 Wide bands;1
 West Malaysia;1
 Water-cooled diesel engines;1
 West Kalimantan;1
 West Africa;1
 Weight;1
 Web services;1
 Waveguides;1
 Watershed scale;1
 Titratable acidity;1
 Tires;1
 Site variations;1
 Solvents;1
 Spectral sensors;1
 Spectral reflectances;1
 Spectral range;1
 Spectral modifications;1
 Spectral measurements;1
 Spectral feature extraction;1
 Spectral characteristics;1
 Specifications;1
 Specification limit;1
 Specific surface area;1
 Specific heat;1
 Specific gravities;1
 Specific capacitance;1
 Sourcesink relationships;1
 Source materials;1
 Spectral signature;1
 Spectrophotometers;1
 Spectrophotometry, Ultraviolet;1
 Staphylococcus aureus;1
 Steam treatment;1
 Statistical tests;1
 Stationary diesel engines;1
 Static deformation;1
 State of the arts;1
 State of the art;1
 Standard deviation;1
 Spectroradiometer;1
 Stand-alone devices;1
 Spur-pruning;1
 Split tensile strengths;1
 Spirituality;1
 Spectrum Analysis;1
 Spectroscopic analysis;1
 Somatic embryogenesis;1
 Solvent extracts;1
 Stiction;1
 Solvent extraction;1
 Soil fertility sensor;1
 Soil conservation;1
 Soil EC;1
 Software use;1
 Software development;1
 Software design;1
 Software;1
 Sodium hydroxide;1
 Socio-economic development;1
 Social robots;1
 Smartphones;1
 Smartphone;1
 Smallholder;1
 Six sigma;1
 Six Sigma;1
 Soil moisture sensor;1
 Soil nutrients;1
 Soil respiration;1
 Solid state bioconversions;1
 Soluble solids content;1
 Solid-state sensors;1
 Solid-state reaction techniques;1
 Solid wastes;1
 Solid state reactions;1
 Solid state radio frequency (RF) power amplifiers;1
 Solenoids;1
 Soil surfaces;1
 Solenoid valves;1
 Solar-powered;1
 Soils;1
 Soil water depletion;1
 Soil types;1
 Soil testing;1
 Sterilization process;1
 Stochastic frontier;1
 Tire pre treatement;1
 Technological development;1
 Textures;1
 Texture sensor;1
 Texture measurement;1
 Textiles;1
 Test components;1
 Tensile strength;1
 Tensile properties;1
 Temperature values;1
 Temperature sensors;1
 Temperature sensor;1
 Temperature monitoring;1
 Temperature limits;1
 Temperature data;1
 Temperature control;1
 Teleoperated;1
 Thermal barrier;1
 Thermal behavior;1
 Thermal efficiency;1
 Three categories;1
 Timor;1
 Time-resolved Reflectance Spectroscopy;1
 Time lag;1
 Throughfall;1
 Three-dimensional deformation;1
 Three dimensional;1
 ThingSpeak;1
 Thermal gradient;1
 Thiault index;1
 Thermogravimetric analysis;1
 Thermodynamics;1
 Thermodynamic properties;1
 Thermal pollution;1
 Thermal gradients;1
 Telecommunication systems;1
 Tanks (containers);1
 Stomata;1
 Tactile sensor;1
 Sugar production;1
 Sugar content;1
 Sugar;1
 Study design;1
 Structural concretes;1
 Stress strain behaviours;1
 Stress coefficient;1
 Strength of materials;1
 Streamflow;1
 Stream flow;1
 Strain measurement;1
 Storage time;1
 Storage life;1
 Storage;1
 Stone fruit;1
 Sugar yield;1
 Sugars;1
 Sulfur;1
 Sustainable farming system;1
 TPA;1
 THz waveguide;1
 TGA;1
 Systematic (CO);1
 System design and development;1
 Switches;1
 Sustainable Development;1
 Supercapacitor;1
 Surface temperatures;1
 Surface properties;1
 Surface measurement;1
 Surface acoustic wave;1
 Supplementation;1
 Supercapacitor application;1
 (Hi-Bi) waveguide;1
